datetime,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Air_Temperature_celsius,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
8/13/22 9:00,343.0509949,402.0400085,21.39000854,70.46176152,8.168622826,0.0086784,0,98382.74219
8/13/22 10:00,414.1919861,402.0499878,22.5800415,69.5067824,8.037972611,0.0102048,0,98322.82031
8/13/22 11:00,465.1000061,402.0499878,23.77001343,68.37345529,7.931418365,0,0,98262.89844
8/13/22 12:00,609.1970215,411.75,24.95998535,67.09087842,7.869180522,6.72E-05,0,98202.88281
8/13/22 13:00,577.1069946,411.75,26.2499939,63.03609108,7.597137542,0,0,98075.1875
8/13/22 14:00,536.7910156,411.75,27.52999268,59.2865526,7.338841811,0,0,97948.11719
8/13/22 15:00,547.6329956,408.3399963,28.82000122,55.748224,7.083078386,0,0,97821.0625
8/13/22 16:00,407.0710144,408.3399963,28.34005127,59.23402118,5.961015052,0,0,97814.65625
8/13/22 17:00,262.2319946,408.3399963,27.86000977,62.8800535,4.921960859,0.0034752,0,97808.89844
8/13/22 18:00,73.63200378,392.3999939,27.37999878,66.69211396,4.006706826,0.0067776,0,97802.5
8/13/22 19:00,0,392.3999939,25.07000122,72.81028345,3.422995873,0,0,97848.74219
8/13/22 20:00,0,392.3999939,22.7499939,79.49582185,3.132922024,0.0012288,0,97895.42969
8/13/22 21:00,0,362.6700134,20.43999634,86.67316637,3.231872456,0.0046368,0,97941.89844
8/13/22 22:00,0,362.6600037,19.39000854,88.69183081,3.02853102,0.0032064,0,97951.14063
8/13/22 23:00,0,362.6600037,18.35003052,90.57036116,2.880850683,0,0,97960.28125
8/14/22 0:00,0,344.8699951,17.30999146,92.34240296,2.819964501,0,0,97969.42188
8/14/22 1:00,0,344.8699951,16.76003418,93.80596971,2.643198866,0,0,97999.89844
8/14/22 2:00,0,344.8699951,16.20998535,95.26637828,2.65188605,0,0,98030.28906
8/14/22 3:00,0,333.2099915,15.67000732,96.65797751,2.860069919,0,0,98060.77344
8/14/22 4:00,0,333.2099915,15.79003296,96.3612283,3.237838896,0,0,98047.79688
8/14/22 5:00,0,333.2099915,15.92000732,96.00291473,3.69356195,0,0,98035.38281
8/14/22 6:00,111.6719971,353.5100098,16.04000244,95.70452187,4.201951838,0,0,98022.42188
8/14/22 7:00,236.8320007,353.5100098,17.86000977,90.57370559,3.98057786,0,0,98053.03906
8/14/22 8:00,371.4259949,353.519989,19.67998657,85.55186448,3.83563546,0,0,98083.46094
8/14/22 9:00,544.0510254,380.6400146,21.4999939,80.674095,3.778385871,0,0,98113.6875
8/14/22 10:00,657.2810059,380.6400146,23.15999756,74.45765565,4.166461414,0,0,98092.14063
8/14/22 11:00,738.1890259,380.6400146,24.82003174,68.76710763,4.568260089,0,0,98070.50781
8/14/22 12:00,742.7199707,391.9700012,26.48000488,63.5553427,4.973178034,0,0,98049.5
8/14/22 13:00,703.4099731,391.9700012,26.7300354,62.29517379,5.116141203,0,0,98056.85938
8/14/22 14:00,653.9030151,391.9700012,26.98000488,61.05962627,5.316991589,0,0,98064.86719
8/14/22 15:00,567.4219971,379.8900146,27.23000488,59.84825285,5.554421696,0,0,98072.75781
8/14/22 16:00,421.0079956,379.8800049,26.18999634,62.4693102,5.601606798,0,0,98216.84375
8/14/22 17:00,270.178009,379.8800049,25.14998779,65.20412858,5.67355281,0,0,98360.82813
8/14/22 18:00,79.72799683,342.9899902,24.11004028,68.0566359,5.772009981,0,0,98504.79688
8/14/22 19:00,0,342.980011,21.5800415,75.05528043,4.860041004,0,0,98504.64063
8/14/22 20:00,0,342.980011,19.05999146,82.66910823,3.946846848,0.0033984,0,98504.28125
8/14/22 21:00,0,326.6300049,16.54000244,90.95785812,3.039818965,0,0,98503.72656
8/14/22 22:00,0,326.6300049,15.90999756,92.62261495,2.96627707,0,0,98489.35938
8/14/22 23:00,0,326.6300049,15.27999268,94.2863068,2.886000675,0,0,98475
8/15/22 0:00,0,329.730011,14.64003906,96.01099008,2.818315115,0,0,98461.17969
8/15/22 1:00,0,329.730011,14.46999512,96.19264909,2.541908762,0,0,98480.42188
8/15/22 2:00,0,329.730011,14.30001221,96.36813461,2.45367074,0,0,98499.75781
8/15/22 3:00,0,325.1199951,14.11998901,96.59779953,2.586600073,0,0,98519
8/15/22 4:00,0,325.1199951,14.45998535,96.55401297,2.383799402,0,0,98533.52344
8/15/22 5:00,0,325.1199951,14.80004272,96.4682933,2.18277349,0,0,98548.67969
8/15/22 6:00,113.1920013,344.5599976,15.12999878,96.41221484,1.974892358,0,0,98563.20313
8/15/22 7:00,242.5919952,344.5599976,17.26003418,88.60256598,1.948332582,0,0,98558.38281
8/15/22 8:00,381.5889893,344.5599976,19.37999878,81.43872169,1.966646879,0,0,98554
8/15/22 9:00,505.0759888,382.4599915,21.51000366,74.78272254,2.017349763,0,0,98548.89063
8/15/22 10:00,610.5609741,382.4599915,22.7499939,68.04223344,2.271079117,0,0,98487.02344
8/15/22 11:00,685.875,382.4599915,23.99004517,61.92921009,2.850157795,0,0,98424.52344
8/15/22 12:00,587.2449951,410.3399963,25.23000488,56.38331808,3.592881839,0,0,98362.5625
8/15/22 13:00,556.0170288,410.3399963,25.5800415,54.55816489,3.450115929,0,0,98409.64063
8/15/22 14:00,516.585022,410.3399963,25.92998657,52.78823307,3.346236648,0,0,98456.61719
8/15/22 15:00,469.9379883,401.6499939,26.27001343,51.09964014,3.290288712,0,0,98503.60156
8/15/22 16:00,348.0400085,401.6499939,25.65999756,53.56122979,2.912387339,0,0,98538.82031
8/15/22 17:00,222.473999,401.6499939,25.05001221,56.14405047,2.544896826,0,0,98574.03906
8/15/22 18:00,102.3040009,349.6799927,24.43004761,58.88852081,2.181031868,0,0,98609.15625
8/15/22 19:00,0,349.6799927,22.52001343,60.41133082,1.986554779,0,0,98683.17969
8/15/22 20:00,0,349.6799927,20.61000977,61.49806548,1.824828714,0,0,98757.74219
8/15/22 21:00,0,327.730011,18.68999634,62.03699393,1.700117691,0,0,98831.5625
8/15/22 22:00,0,327.730011,17.92000732,64.01127396,1.590283027,0,0,98768.5625
8/15/22 23:00,0,327.730011,17.14998779,66.04802516,1.472752554,0,0,98704.92188
8/16/22 0:00,0,312.8299866,16.36998901,68.19142621,1.35723987,0,0,98641.82031
8/16/22 1:00,0,312.8299866,15.80001221,69.81675798,1.100590767,0,0,98654.52344
8/16/22 2:00,0,312.8299866,15.23000488,71.47748526,1.067801453,0,0,98667.21875
8/16/22 3:00,0,307.6700134,14.65999756,73.17572033,1.277380121,0,0,98679.92969
8/16/22 4:00,0,307.6700134,14.55001221,77.04900021,1.473838515,0,0,98714.35938
8/16/22 5:00,0,307.6700134,14.43004761,81.0256621,1.699411642,0,0,98748.79688
8/16/22 6:00,112.2480011,334.2099915,14.32000122,85.01017864,1.958877181,0,0,98782.50781
8/16/22 7:00,243.1679993,334.2099915,17.07000122,77.22761177,1.584739738,0,0,98883.71875
8/16/22 8:00,383.6820068,334.2099915,19.83001099,69.93935678,1.210784839,0,0,98984.9375
8/16/22 9:00,505.7999878,370.8299866,22.5800415,63.26974756,0.842199511,0,0,99085.96094
8/16/22 10:00,611.8079834,370.8299866,23.80999146,56.59667828,1.230650235,0,0,99005.60156
8/16/22 11:00,687.4290161,370.8299866,25.02999268,50.62435556,1.831529359,0,0,98925.78125
8/16/22 12:00,659.2550049,392.0499878,26.2499939,45.24494908,2.510717019,0,0,98845.32031
8/16/22 13:00,623.9970093,392.0499878,26.40999756,44.63210417,2.513901341,0,0,98796.59375
8/16/22 14:00,579.414978,392.0499878,26.57000122,44.02966568,2.520515811,0,0,98747.84375
8/16/22 15:00,449,407.6400146,26.73000488,43.4334255,2.529070967,0,0,98699
8/16/22 16:00,331.8869934,407.6400146,26.02004395,46.47496698,2.210814368,0,0,98703.5625
8/16/22 17:00,211.2850037,407.6400146,25.30001221,49.73902887,1.920442624,0,0,98708.21875
8/16/22 18:00,77.63200378,386.1300049,24.58999023,53.17944804,1.671705726,0,0,98712.78125
8/16/22 19:00,0,386.1199951,23.05001221,57.42163843,1.799805564,0,0,98713.4375
8/16/22 20:00,0,386.1199951,21.51000366,62.04384066,1.919505199,0,0,98713.89844
8/16/22 21:00,0,341.9400024,19.96999512,67.08591635,2.046289278,0,0,98714.25781
8/16/22 22:00,0,341.9400024,18.77999268,69.95792078,2.157799806,0,0,98727.17188
8/16/22 23:00,0,341.9400024,17.58999023,72.91344723,2.278442384,0,0,98739.32031
8/17/22 0:00,0,315.9899902,16.39998779,75.95336845,2.392697288,0,0,98752.11719
8/17/22 1:00,0,315.9899902,16.05999146,76.35392625,1.958979324,0,0,98721.70313
8/17/22 2:00,0,315.9899902,15.71999512,76.74268805,1.523154662,0,0,98691.17969
8/17/22 3:00,0,310.0400085,15.37999878,77.11363747,1.087244211,0,0,98660.67188
8/17/22 4:00,0,310.0400085,15.18999634,79.66192664,1.060424451,0,0,98748.24219
8/17/22 5:00,0,310.0400085,14.9999939,82.26550671,1.100272727,0,0,98835.71875
8/17/22 6:00,116.2799988,324.5100098,14.80001221,84.98152568,1.182708703,0,0,98923.20313
8/17/22 7:00,254.7519989,324.5100098,17.7000061,75.80198729,0.839523669,0,0,98949.07813
8/17/22 8:00,403.1839905,324.519989,20.58999023,67.59361895,0.535350338,0,0,98975.39844
8/17/22 9:00,544.1400146,365.0700073,23.49001465,60.20741207,0.400249909,0,0,99001.61719
8/17/22 10:00,658.552002,365.0799866,24.83001099,53.54981438,0.530094338,0,0,98921.75
8/17/22 11:00,740.1090088,365.0799866,26.17000732,47.60508136,0.803616807,0,0,98841.75781
8/17/22 12:00,738.8120117,375.6400146,27.52001343,42.2661748,1.120089297,0,0,98761.78125
8/17/22 13:00,699.0960083,375.6400146,27.73000488,40.91638943,1.116825908,0,0,98707.5
8/17/22 14:00,648.7299805,375.6400146,27.93999634,39.59633939,1.299999952,0,0,98653.22656
8/17/22 15:00,556.6040039,367.2099915,28.14998779,38.30439417,1.59928109,0,0,98599.47656
8/17/22 16:00,410.6270142,367.2099915,27.15004883,42.23937126,1.494857844,0,0,98592.38281
8/17/22 17:00,260.3070068,367.2099915,26.16002808,46.50274808,1.552610657,0,0,98584.53906
8/17/22 18:00,76.03199768,331.9100037,25.15999756,51.17922374,1.739798887,0,0,98577.34375
8/17/22 19:00,0,331.9100037,22.97002563,54.45906981,2.057182577,0,0,98547.29688
8/17/22 20:00,0,331.8999939,20.77001343,57.79218357,2.468136979,0,0,98517.15625
8/17/22 21:00,0,311.0899963,18.5800415,61.0362171,2.9290955,0,0,98487.57031
8/17/22 22:00,0,311.0899963,17.64000854,63.68683336,3.012191891,0,0,98512.70313
8/17/22 23:00,0,311.0899963,16.7000061,66.45718827,3.100096869,0,0,98538.47656
8/18/22 0:00,0,304.5,15.76000366,69.35694114,3.198030574,0,0,98563.72656
8/18/22 1:00,0,304.5,15.04000244,71.60353269,3.284417678,0,0,98531.34375
8/18/22 2:00,0,304.5,14.3300415,73.87996371,3.367862819,0,0,98499.60156
8/18/22 3:00,0,302.3699951,13.61004028,76.27973401,3.460939086,0,0,98467.21875
8/18/22 4:00,0,302.3699951,13.65999756,77.98498727,3.259355709,0,0,98455.9375
8/18/22 5:00,0,302.3699951,13.72002563,79.62899901,3.067572314,0,0,98445.3125
8/18/22 6:00,112.0879974,333.2000122,13.77999268,81.2574188,2.896377006,0,0,98434.02344
8/18/22 7:00,248.3999939,333.2000122,17.15999756,71.05607336,3.401470266,0,0,98443.15625
8/18/22 8:00,394.3580017,333.2099915,20.54000244,62.05874947,3.981168082,0,0,98452.75
8/18/22 9:00,534.9949951,377.730011,23.92000732,54.17253664,4.596618334,0,0,98462.11719
8/18/22 10:00,647.8779907,377.730011,25.35,50.61983176,4.820632769,0,0,98415.79688
8/18/22 11:00,728.2470093,377.730011,26.79000244,47.29532956,5.103273602,0,0,98370.11719
8/18/22 12:00,670.8770142,403.7399902,28.23000488,44.20927601,5.42623254,0,0,98324.34375
8/18/22 13:00,634.6160278,403.7399902,28.36000977,44.00453842,5.362406181,0,0,98294.88281
8/18/22 14:00,588.5280151,403.7399902,28.49001465,43.80228782,5.332850963,0,0,98264.88281
8/18/22 15:00,482.5429993,411.0799866,28.61998901,43.59999436,5.340037653,0,0,98234.78125
8/18/22 16:00,355.2539978,411.0799866,27.90999756,45.6775779,5.255901324,0,0,98210.84375
8/18/22 17:00,224.2220001,411.0799866,27.2000061,47.86157761,5.238034084,0,0,98186.89844
8/18/22 18:00,67.15200043,377.6499939,26.49001465,50.1608917,5.280757643,0,0,98163.5
8/18/22 19:00,0,377.6499939,24.28005371,56.91352334,4.630010863,0,0,98087.77344
8/18/22 20:00,0,377.6499939,22.07000122,64.70666736,4.11111908,0,0,98012.36719
8/18/22 21:00,0,339.3800049,19.86000977,73.71577098,3.770848692,0,0,97936.85938
8/18/22 22:00,0,339.3699951,18.96004639,76.44570811,3.880824769,0,0,97962.71875
8/18/22 23:00,0,339.3699951,18.05999146,79.27454577,3.997211537,0,0,97989.22656
8/19/22 0:00,0,338.3699951,17.15999756,82.20452583,4.129418979,0,0,98015.07813
8/19/22 1:00,0,338.3699951,16.49001465,84.12574122,4.139106317,0,0,97977.79688
8/19/22 2:00,0,338.3599854,15.82000122,86.08042067,4.150722958,0,0,97941.15625
8/19/22 3:00,0,337.8099976,15.14000854,88.11885642,4.164252768,0,0,97903.88281
8/19/22 4:00,0,337.8099976,15.29003296,88.00396328,4.34200411,0,0,97897.02344
8/19/22 5:00,0,337.8099976,15.43999634,87.88723087,4.519933423,0,0,97889.53125
8/19/22 6:00,73.21600342,370.0700073,15.58001099,87.81702095,4.698020957,0,0,97882.65625
8/19/22 7:00,164.1920013,370.0799866,17.67998657,84.28569799,4.960010119,0,0,97895.42188
8/19/22 8:00,261.519989,370.0799866,19.77004395,80.47004547,5.314978814,0.0098304,0,97908.82813
8/19/22 9:00,400.6229858,397.0299988,21.86998901,76.41429587,5.757820915,0.0072384,0,97922.11719
8/19/22 10:00,485.4689941,397.0299988,23.50002441,68.72008319,5.906919541,0,0,97912.78125
8/19/22 11:00,545.7949829,397.0299988,25.12999878,61.8684122,6.072314236,0,0,97903.45313
8/19/22 12:00,525.3740234,409.6799927,26.76000366,55.75806721,6.250512128,0.0026112,0,97894
8/19/22 13:00,496.803009,409.6799927,27.15004883,53.2050968,6.301468203,0.005856,0,97856.17188
8/19/22 14:00,460.4240112,409.6799927,27.54000244,50.74549565,6.477846677,0.0032256,0,97818.32031
8/19/22 15:00,474.3540039,395.1799927,27.92998657,48.37469761,6.775381889,5.76E-05,0,97781.11719
8/19/22 16:00,348.480011,395.1799927,27.60003052,50.18989043,5.913543872,0,0,97834.96094
8/19/22 17:00,218.9459991,395.1799927,27.28005371,52.03187522,5.047900532,0,0,97888.79688
8/19/22 18:00,53.72800064,376.7799988,26.9500061,53.95981107,4.202154308,0,0,97942.64063
8/19/22 19:00,0,376.7799988,24.89998779,61.49746228,3.936622843,0,0,97924.88281
8/19/22 20:00,0,376.7799988,22.85,70.20308992,3.948075439,0,0,97906.92188
8/19/22 21:00,0,380.7999878,20.79000244,80.3269388,4.220011734,0.000576,0,97889.50781
8/19/22 22:00,0,380.7999878,20.58001099,83.015461,4.319085492,0,0,97859.63281
8/19/22 23:00,0,380.7999878,20.36000977,85.81558621,4.441193515,0,0,97829.75
8/20/22 0:00,0,399.2799988,20.14000854,88.67786269,4.57160789,0.046531199,0,97800.39844
8/20/22 1:00,0,399.2799988,20.02999268,90.39634793,4.084947993,0.072211201,0,97823.61719
8/20/22 2:00,0,399.2799988,19.90999756,92.19214877,3.680570563,0.0453984,0,97846.10156
8/20/22 3:00,0,383.5,19.80001221,93.95271039,3.38044376,0.001104,0,97869.21875
8/20/22 4:00,0,383.5,19.71004639,94.12833837,3.345743542,0.0045504,0,97905.82031
8/20/22 5:00,0,383.5,19.61998901,94.30275855,3.33289658,0,0,97942.32031
8/20/22 6:00,62.99200058,387.8599854,19.54000244,94.41654581,3.342528897,0.0071424,0,97978.82031
8/20/22 7:00,143.0079956,387.8599854,20.42000732,92.46597189,3.416957806,0.00336,0,98005.17969
8/20/22 8:00,228.5070038,387.8599854,21.30004272,90.48469248,3.501885248,9.60E-06,0,98030.71094
8/20/22 9:00,307.7619934,402.9500122,22.17998657,88.48369289,3.599013735,5.76E-05,0,98056.85938
8/20/22 10:00,373.1619873,402.9500122,22.9500061,81.26252509,3.348327928,0.044198399,0,98075.52344
8/20/22 11:00,419.6199951,402.9500122,23.73000488,74.49067162,3.097821796,0.015244801,0,98093.4375
8/20/22 12:00,404.4859924,400.2000122,24.4999939,68.23200763,2.837816059,0.0235776,0,98112
8/20/22 13:00,382.3609924,400.2000122,24.18004761,68.82355123,3.010398645,0.063321602,0,98059.02344
8/20/22 14:00,354.1260071,400.2000122,23.85003052,69.4593541,3.243470373,0.160127998,0,98006.67969
8/20/22 15:00,266.8930054,400.6400146,23.53005371,70.05171121,3.514896898,0.071615999,0,97953.70313
8/20/22 16:00,195.6549988,400.6400146,23.2000061,72.66468811,2.88392091,0.073152002,0,98006.34375
8/20/22 17:00,122.3580017,400.6400146,22.86000977,75.4028438,2.293926658,1.92E-05,0,98058.24219
8/20/22 18:00,41.77600098,376.25,22.52999268,78.18454087,1.786001109,0.0003264,0,98110.78125
8/20/22 19:00,0,376.25,21.5800415,77.63321339,1.301383861,0.0002688,0,98099.4375
8/20/22 20:00,0,376.25,20.61998901,76.81230572,0.88639721,0,0,98088
8/20/22 21:00,0,344.4599915,19.67000732,75.58327198,0.703420225,0,0,98077
8/20/22 22:00,0,344.4599915,19.2300354,76.95532892,0.275136322,0,0,98133.11719
8/20/22 23:00,0,344.4599915,18.80001221,78.2969061,0.599082639,0,0,98188.60156
8/21/22 0:00,0,355.5899963,18.36000977,79.71501549,1.164560033,0,0,98244.61719
8/21/22 1:00,0,355.5899963,17.83999023,82.62999533,1.45437272,0,0,98265.52344
8/21/22 2:00,0,355.5799866,17.33001099,85.60936084,2.102379545,0,0,98285.78906
8/21/22 3:00,0,346.1499939,16.80999146,88.75956094,2.891401149,0,0,98306.67969
8/21/22 4:00,0,346.1499939,16.67998657,89.94137753,2.82255197,0,0,98307.67969
8/21/22 5:00,0,346.1499939,16.54000244,91.19491879,2.76972923,0,0,98308.67969
8/21/22 6:00,100.0960007,354.3599854,16.40999756,92.40545152,2.733861807,0,0,98309.67969
8/21/22 7:00,230.1439972,354.3599854,18.33999023,88.24239864,2.732471454,0,0,98389.89063
8/21/22 8:00,368.9590149,354.3599854,20.27999268,83.90420904,2.736494137,0,0,98469.88281
8/21/22 9:00,527.2550049,381.5799866,22.20998535,79.58969119,2.745906054,0,0,98549.6875
8/21/22 10:00,639.664978,381.5799866,23.74001465,72.18161515,2.141891792,0,0,98484.85938
8/21/22 11:00,719.4400024,381.5799866,25.27001343,65.52587276,1.549999952,0,0,98420.67969
8/21/22 12:00,735.9450073,395.4100037,26.79000244,59.57666391,0.954253624,0,0,98355.75781
8/21/22 13:00,695.4240112,395.4100037,27.29000244,58.32183005,0.615223551,0,0,98309.38281
8/21/22 14:00,643.617981,395.4100037,27.79003296,57.09395624,0.272029401,0,0,98263.00781
8/21/22 15:00,538.6669922,393.6799927,28.30001221,55.8602138,0.113137082,0,0,98216.71875
8/21/22 16:00,393.9949951,393.6799927,27.7300354,59.40357507,0.01,0,0,98282.35938
8/21/22 17:00,245.1889954,393.6799927,27.15999756,63.13388635,0.099999998,0,0,98348.10156
8/21/22 18:00,64.67199707,381.1799927,26.59005127,67.06023615,0.206155275,0,0,98413.20313
8/21/22 19:00,0,381.1799927,25.11000977,69.62186459,0.6529931,0,0,98408.4375
8/21/22 20:00,0,381.1799927,23.64000854,72.10203132,1.104219189,0,0,98403.47656
8/21/22 21:00,0,353.1499939,22.17000732,74.50880239,1.556020572,0,0,98398.52344
8/21/22 22:00,0,353.1499939,21.36998901,76.34319405,0.69462219,0,0,98349.17969
8/21/22 23:00,0,353.1499939,20.58001099,78.1505759,0.769220384,0,0,98299.85156
8/22/22 0:00,0,336.6600037,19.79000244,79.96979142,1.650484753,0,0,98250.60156
8/22/22 1:00,0,336.6600037,19.26003418,81.28448663,1.288914253,0,0,98250.89063
8/22/22 2:00,0,336.6600037,18.73000488,82.61157635,0.975756106,0,0,98251.79688
8/22/22 3:00,0,329.769989,18.2000061,83.942876,0.773369232,0,0,98252.07813
8/22/22 4:00,0,329.769989,17.89998779,85.84159363,0.824924232,0,0,98321.27344
8/22/22 5:00,0,329.7600098,17.6,87.78902496,1.097679323,0,0,98390.34375
8/22/22 6:00,103.6640015,335.0599976,17.30001221,89.78454796,1.473533154,0,0,98459.53125
8/22/22 7:00,241.4880066,335.0599976,19.14998779,83.21246803,2.000250061,0,0,98485.02344
8/22/22 8:00,388.4599915,335.0599976,20.99001465,77.16431802,2.798660477,0,0,98510.42188
8/22/22 9:00,537.2390137,367.5499878,22.83999023,71.51196005,3.679673791,0,0,98536.25781
8/22/22 10:00,652.151001,367.5499878,24.39998779,64.5331798,3.233481116,0,0,98477.0625
8/22/22 11:00,733.6439819,367.5499878,25.96999512,58.25641817,2.861485542,0,0,98418.39844
8/22/22 12:00,743.2919922,381.8900146,27.53005371,52.66948076,2.59655546,0,0,98359
8/22/22 13:00,702.1279907,381.8999939,27.93999634,50.62989723,2.50283835,0,0,98272.9375
8/22/22 14:00,649.3619995,381.8999939,28.36004028,48.63436943,2.416609078,0,0,98187.42188
8/22/22 15:00,553.2319946,372.5499878,28.77001343,46.73806693,2.363048939,0,0,98101.35938
8/22/22 16:00,403.7260132,372.5499878,27.92000732,51.53966855,2.234390364,0,0,98170.28906
8/22/22 17:00,249.9629974,372.5499878,27.07000122,56.73107321,2.13103261,0,0,98239.20313
8/22/22 18:00,64.62400055,386.5799866,26.21999512,62.34411039,2.071955605,0,0,98308.11719
8/22/22 19:00,0,386.5799866,24.24004517,64.35886066,1.842851082,0,0,98307.96094
8/22/22 20:00,0,386.5799866,22.26000366,65.99220184,1.812208641,0,0,98307.70313
8/22/22 21:00,0,335.4299927,20.28005371,67.09312263,1.980404018,0,0,98307.34375
8/22/22 22:00,0,335.4299927,19.64998779,68.14147789,1.586757753,0,0,98318.32031
8/22/22 23:00,0,335.4299927,19.02001343,69.1739645,1.243100916,0,0,98328.65625
8/23/22 0:00,0,337,18.39000854,70.19255909,0.968297482,0,0,98338.90625
8/23/22 1:00,0,337,17.69002686,72.65147163,1.120892546,0,0,98284.10156
8/23/22 2:00,0,337,16.99001465,75.20737886,1.409999967,0,0,98229.84375
8/23/22 3:00,0,344.1600037,16.29000244,77.86085242,1.757555139,0,0,98174.9375
8/23/22 4:00,0,344.1600037,16.30999146,79.8008998,1.927822591,0,0,98258.39844
8/23/22 5:00,0,344.1600037,16.33999023,81.68713932,2.098809137,0,0,98341.32031
8/23/22 6:00,92.09600067,364.7600098,16.36000977,83.61896321,2.280087741,0,0,98424.78125
8/23/22 7:00,217.4720001,364.7600098,18.64998779,73.40766778,2.213820249,0,0,98403.20313
8/23/22 8:00,351.019989,364.769989,20.9500061,64.54069773,2.255149634,0,0,98381.53125
8/23/22 9:00,479.7130127,384.8699951,23.2499939,56.86259823,2.408422713,0,0,98360.28125
8/23/22 10:00,582.6760254,384.8699951,24.14000854,54.201206,1.641493184,0,0,98364.10156
8/23/22 11:00,655.5999756,384.8800049,25.04003296,51.64670068,0.882383142,0,0,98367.92188
8/23/22 12:00,638.2990112,405.6300049,25.93004761,49.25735301,0.122065558,0,0,98372.28125
8/23/22 13:00,602.7000122,405.6300049,26.24001465,48.66480021,0.530094338,0,0,98342.35156
8/23/22 14:00,556.9890137,405.6300049,26.55001221,48.07794804,1.05678759,0,0,98313.14844
8/23/22 15:00,456.5289917,405.3500061,26.86000977,47.49913245,1.58319296,0,0,98283.84375
8/23/22 16:00,332.3630066,405.3500061,26.05001221,50.91947369,1.728120401,0,0,98295.70313
8/23/22 17:00,204.7030029,405.3500061,25.23000488,54.61112808,1.877471707,0,0,98308.10156
8/23/22 18:00,56.20800018,381.1400146,24.42000732,58.52721792,2.030270886,0,0,98320.60156
8/23/22 19:00,0,381.1400146,23.07000122,60.40210608,2.041666023,0,0,98350.82031
8/23/22 20:00,0,381.1400146,21.71004639,62.25447495,2.163792926,0,0,98380.9375
8/23/22 21:00,0,319.2200012,20.36000977,63.97874424,2.387990824,0,0,98410.96094
8/23/22 22:00,0,319.2200012,19.42000732,65.57533403,2.418119087,0,0,98414.24219
8/23/22 23:00,0,319.2200012,18.48000488,67.15975075,2.460020345,0,0,98418.15625
8/24/22 0:00,0,310.769989,17.54000244,68.71944037,2.510318671,0,0,98422.09375
8/24/22 1:00,0,310.769989,16.96999512,70.00915386,2.364444989,0,0,98411.78906
8/24/22 2:00,0,310.769989,16.39998779,71.30923803,2.230425963,0,0,98402.13281
8/24/22 3:00,0,304.730011,15.83001099,72.61658758,2.099999952,0,0,98391.92188
8/24/22 4:00,0,304.730011,15.35,76.04270367,2.267156846,0,0,98399.42188
8/24/22 5:00,0,304.730011,14.86004028,79.67187435,2.453752249,0,0,98406.92188
8/24/22 6:00,99.23200226,329.019989,14.36998901,83.46582983,2.650962096,0,0,98413.89063
8/24/22 7:00,237.6320038,329.0299988,17.55999146,75.28040738,2.941598097,0,0,98523.82031
8/24/22 8:00,384.868988,329.0299988,20.74001465,67.63055447,3.237977883,0,0,98632.92969
8/24/22 9:00,533.809021,363.5499878,23.92003784,60.55853737,3.543585763,0,0,98741.82031
8/24/22 10:00,648.7689819,363.5499878,25.11000977,55.8410196,3.788574861,0,0,98692.34375
8/24/22 11:00,730.0969849,363.5499878,26.29003296,51.54581132,4.037585771,0,0,98642.86719
8/24/22 12:00,738.3790283,377.2600098,27.46999512,47.60558944,4.310510518,0,0,98593.92188
8/24/22 13:00,696.9279785,377.2600098,27.83001099,46.35677995,4.472325994,0,0,98516.74219
8/24/22 14:00,643.5789795,377.2600098,28.18999634,45.14412268,4.692483458,0,0,98440.3125
8/24/22 15:00,540.2369995,370.3900146,28.55001221,43.96246388,4.952019763,0,0,98363.11719
8/24/22 16:00,392.3349915,370.3900146,27.48000488,47.78520712,4.573412095,0,0,98375.88281
8/24/22 17:00,240.3350067,370.3800049,26.40999756,51.94339809,4.200773806,0,0,98388.64063
8/24/22 18:00,53.45600128,352.4299927,25.35003052,56.43387123,3.835844217,0,0,98401.29688
8/24/22 19:00,0,352.4299927,23.2499939,64.25005086,3.740120399,0,0,98377.60156
8/24/22 20:00,0,352.4299927,21.14998779,73.28306165,3.693886908,0,0,98353.15625
8/24/22 21:00,0,365.8099976,19.04003296,83.80212076,3.702283127,0,0,98328.52344
8/24/22 22:00,0,365.8099976,18.93999634,85.20827771,4.044873522,0.008592,0,98313.79688
8/24/22 23:00,0,365.8099976,18.83001099,86.68337912,4.418970638,0.0161472,0,98298.35156
8/25/22 0:00,0,398.1199951,18.7300354,88.1186885,4.817239995,0.068006401,0,98282.88281
8/25/22 1:00,0,398.1199951,18.58001099,90.02679007,4.865439358,0.435686417,0,98198.85938
8/25/22 2:00,0,398.1199951,18.42000732,92.01726606,4.912728532,0.073439999,0,98114.84375
8/25/22 3:00,0,385.230011,18.27001343,93.97831691,4.97683642,0.0777216,0,98031.46875
8/25/22 4:00,0,385.230011,18.08001099,93.90837454,5.275319914,0.050246401,0,98055.97656
8/25/22 5:00,0,385.230011,17.89998779,93.76452799,5.566911379,0,0,98080.5
8/25/22 6:00,91.28800201,365.3500061,17.71999512,93.60249888,5.868730848,0,0,98105.02344
