date,y,x,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7,Comp.8,Comp.9,Comp.10,xy
2021_12_13,172,533,2.651282040218398,0.10644362463524862,-0.02806897931827628,0.02926744882516733,0.03071244277873572,-0.01796009432267747,-0.0353267869287522,-0.00989962430745821,0.00245993078864509,-0.00635051485678116,533 172
2021_12_13,171,534,2.6523586312952685,0.10596631176665929,-0.02960408468442052,0.0246502593946418,0.00641719604590254,-0.02099010466797313,-0.00291416014769765,-0.01273563856972788,0.02897656910113509,-0.00439315804588424,534 171
2021_12_13,171,533,2.6772905901671855,0.10341427171658724,-0.02806856016226902,0.03031185787848025,0.03015019923509216,-0.03938560168126684,-0.01839458695083718,-0.01797877432245128,0.01428365947238146,0.01255471471752709,533 171
2021_12_13,171,532,2.625785740701593,0.08294042443218025,-0.0377293452762739,0.02214703449407258,-0.01897814622817327,-0.03400809823612875,-0.03437991001308641,-0.0325654193063027,0.01438701649449565,0.00396731015255088,532 171
2021_12_13,170,534,2.678023252781085,0.09943233004269636,-0.0320855174703396,0.02704800649153344,-0.00215499567655498,-0.00397722862901459,-0.01588454415376584,-0.03519412068440823,-0.0276173104310649,0.00302408931000988,534 170
2021_12_13,170,533,2.697744156231484,0.1116755305256637,-0.03049884753140797,0.01955312973352203,0.05096165657034613,-0.00398956085846123,-0.02137706585846729,-0.03917030271280362,0.02061484278028309,0.00729365244258443,533 170
2021_12_13,170,532,2.661791485667717,0.10094980974688422,-0.0325667380514547,0.02333446871237736,0.03149082908476785,-0.01185875908765629,0.00221273944481751,-0.04663245713156952,0.00128978954774751,0.00652314533297396,532 170
2021_12_13,169,537,2.6676711942200417,0.09797069984076724,-0.04839082176786421,0.02066425700387561,-0.00875548482334532,-0.02452253311250971,-0.02936786974318584,-0.04163029902543864,0.01935413437579025,-0.00395272886281875,537 169
2021_12_13,169,536,2.626017132507422,0.08973399903278836,-0.0308252109453596,0.01475391837527796,-5.5355310251088696e-5,-0.03435383307130123,-0.01867944382797988,-0.00493503044366476,0.010999257203600281,-0.02085398250626991,536 169
2021_12_13,169,535,2.604848995980735,0.10168709383392607,-0.06438521269951376,0.01988305538585047,-0.00688422786619756,-0.02207999288596951,-0.03197452401397274,-0.03172985554834497,0.02475150606932927,-0.00578714951224554,535 169
2021_12_13,168,536,2.6434549746640017,0.10152206360350674,-0.01857017185192625,0.01761026644843944,0.03202695738969693,-0.010045370132276,-0.00855841330777549,-0.03718512429762564,0.00424644365948915,0.02131444635061001,536 168
